titulo,start_hour,end_hour,location,reference_date
"Rogério Marinho, Secretário Especial da Previdência e Trabalho do Ministério da Economia",16h00,16h45,Palácio do Planalto,2019-11-06
Solenidade de Outorga de Comendas da Ordem do Mérito Ministério Público Militar,19h00,19h30,Brasília/DF,2019-11-06
"Senador Fernando Bezerra Coelho (MDB/PE), Líder do Governo no Senado Federal; Senador Nelsinho Trad (PSD/MS); e Steven Pedigo, CEO da OSEI Corporation",08h50,09h40,Palácio do Planalto,2019-11-07
"Mauro Carlesse, Governador do Estado do Tocantins; Senador Fernando Bezerra Coelho (MDB/PE), Líder do Governo no Senado Federal; Senador Eduardo Gomes (MDB/TO), Líder do Governo no Congresso Nacional; e Deputado Carlos Henrique Gaguim (DEM/TO), Vice-Líder na Câmara dos Deputados",09h40,10h00,Palácio do Planalto,2019-11-07
Senhora Maria Joseíta Silva Brilhante Ustra,10h00,10h30,Palácio do Planalto,2019-11-07
"Ronaldo Costa Filho, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores",10h40,11h00,Palácio do Planalto,2019-11-07
"Ernesto Araújo, Ministro de Estado das Relações Exteriores",11h00,11h55,Palácio do Planalto,2019-11-07
Senhor Adão da Silva,14h00,15h00,Palácio do Planalto,2019-11-07
"Deputado David Soares (DEM/SP); José Barroso Tostes Neto, Secretário Especial da Receita Federal do Brasil; Marcos Soares, Ex-Deputado Federal; e R. R. Soares, Missionário da Igreja Internacional da Graça de Deus",15h00,15h40,Palácio do Planalto,2019-11-07
"Alexandre Ramagem, Diretor-Geral da Agência Brasileira de Inteligência – ABIN",16h00,16h45,Palácio do Planalto,2019-11-07
"Bento Albuquerque, Ministro de Estado de Minas e Energia",17h00,17h30,Palácio do Planalto,2019-11-07
"Cerimônia de Encerramento dos Cursos de Formação Profissional do ano de 2019, para ingresso na carreira Policial Federal",09h30,10h30,Brasília/DF,2019-11-08
Partida de Brasília/DF para Goiânia/GO,13h00,13h25,Base Aérea de Brasília,2019-11-08
"Audiência ao Governador de Goiás, Ronaldo Caiado",13h40,14h10,Goiânia/GO,2019-11-08
Solenidade de entrega de ônibus escolares a municípios do estado de Goiás,15h00,16h00,Goiânia/GO,2019-11-08
"Inauguração do escritório político do Deputado Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados",16h40,17h20,Goiânia/GO,2019-11-08
Partida de Goiânia/GO para Brasília/DF,18h05,18h30,Goiânia/GO,2019-11-08
"Fernando Azevedo, Ministro de Estado da Defesa; Luiz Eduardo Ramos Baptista Pereira, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Almirante de Esquadra Ilques Barbosa Junior, Comandante da Marinha; General de Exército Edson Leal Pujol, Comandante do Exército; e Tenente-Brigadeiro do Ar Antonio Carlos Moretti Bermudez, Comandante da Aeronáutica.",11h00,12h30,Palácio da Alvorada,2019-11-09
"Cláudio Dantas, jornalista",11h40,15h20,Palácio da Alvorada,2019-11-10
Partida de Brasília/DF para Campina Grande/PB,07h10,09h25,Base área de Brasília,2019-11-11
Cerimônia de entrega de 4.100 unidades do Conjunto Habitacional Aluízio Campos,10h00,11h30,Campina Grande/Paraíba,2019-11-11
Partida de Campina Grande/PB para Brasília/DF,11h55,14h10,"Aeroporto de Campina Grande, Presidente João Suassuna",2019-11-11
"Jorge Antonio de Oliveira Francisco, Ministro-Chefe da Secretaria-Geral da Presidência da República",15h10,15h40,Palácio do Planalto,2019-11-11
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Sergio Moro, Ministro de Estado da Justiça e Segurança Pública; Paulo Guedes, Ministro de Estado da Economia; Wagner Rosário, Ministro de Estado da Controladoria-Geral da União; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; André Luiz de Almeida, Advogado-Geral da União; Deputado Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; João Otávio de Noronha, Presidente do Superior Tribunal de Justiça – STJ; João Batista Brito Pereira, Presidente do Tribunal Superior do Trabalho – TST; Alte. Esq. Almir Garnier Santos, Secretário Geral do Ministério da Defesa; Humberto Jacques, Vice-Procurador-Geral Eleitoral da Procuradoria-Geral da República; Alte. Esq. Carlos Augusto de Sousa, 3º Ministro do Superior Tribunal Militar; e José Levi, Procurador-Geral da Fazenda Nacional",15h40,17h00,Palácio do Planalto,2019-11-11
Lançamento do Programa Verde Amarelo e da Estratégia Nacional de Qualificação,17h00,18h00,Palácio do Planalto,2019-11-11
"Coronel Welton Gomes Maia Junior, Assessor de Assuntos Institucionais do Gabinete do Comandante do Exército",18h00,18h30,Palácio do Planalto,2019-11-11
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República",08h30,09h00,Palácio da Alvorada,2019-11-12
"Ernesto Araújo, Ministro de Estado das Relações Exteriores",09h20,11h00,Palácio do Planalto,2019-11-12
"Ernesto Araújo, Ministro de Estado das Relações Exteriores; Ronaldo Caiado, Governador do estado de Goiás; e Chen Zhong, Chairman da China Communications Construction Company (CCCC)",11h15,11h45,Palácio do Planalto,2019-11-12
"Gustavo Canuto, Ministro de Estado do Desenvolvimento Regional",11h45,12h00,Palácio do Planalto,2019-11-12
Deputado Fábio Faria (PSD/RN),12h00,13h00,Palácio do Planalto,2019-11-12
"Osmar Terra, Ministro de Estado da Cidadania",14h35,15h10,Palácio do Planalto,2019-11-12
"Sérgio Moro, Ministro de Estado da Justiça e Segurança Pública",15h30,16h00,Palácio do Planalto,2019-11-12
"Deputada Bia Kicis (PSL/DF), Vice-líder do Governo no Congresso Nacional, e Bancada do PSL na Câmara dos Deputados",16h00,16h30,Palácio do Planalto,2019-11-12
Solenidade de lançamento do Programa Previne Brasil,17h00,18h00,Palácio do Planalto,2019-11-12
"Tarcísio Freitas, Ministro de Estado da Infraestrutura; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Marisete Fátima Dadald Pereira, Secretária-Executiva do Ministério de Minas e Energia; e General Santos Filho, Diretor Geral do Departamento Nacional de Infraestrutura de Transportes – DNIT",18h00,18h30,Palácio do Planalto,2019-11-12
"Paulo Guedes, Ministro de Estado da Economia; André Luiz de Almeida, Advogado-Geral da União; e Roberto Campos Neto, Presidente do Banco Central",08h00,08h30,Palácio da Alvorada,2019-11-13
"Ernesto Araújo, Ministro de Estado das Relações Exteriores",09h00,10h45,Palácio do Planalto,2019-11-13
Encontro com o Presidente da República Popular da China,11h00,11h45,Palácio Itamaraty,2019-11-13
Cerimônia de Assinatura de Atos,11h45,12h00,Palácio Itamaraty,2019-11-13
Declaração à Imprensa,12h00,12h30,Palácio Itamaraty,2019-11-13
Almoço oferecido ao Presidente da República Popular da China,12h30,13h45,Palácio Itamaraty,2019-11-13
Encontro com o Primeiro-Ministro da República da Índia,15h00,15h45,Palácio do Planalto,2019-11-13
"Fernando Azevedo, Ministro de Estado da Defesa",15h55,16h10,Palácio do Planalto,2019-11-13
Cerimônia de Encerramento do Fórum Empresarial do BRICS,17h25,18h00,Brasília/DF,2019-11-13
Apresentação Cultural,20h00,20h30,Palácio Itamaraty,2019-11-13
Jantar oferecido aos Líderes do BRICS,20h30,21h45,Palácio Itamaraty,2019-11-13
Foto de Família,09h15,09h30,Palácio do Itamaraty,2019-11-14
Sessão Fechada da XI Cúpula de Líderes do BRICS,09h30,10h25,Palácio Itamaraty,2019-11-14
Sessão Plenária da XI Cúpula de Líderes do BRICS,10h40,11h45,Palácio Itamaraty,2019-11-14
Diálogo dos Líderes com o Conselho Empresarial do BRICS e o Novo Banco de Desenvolvimento,12h00,12h40,Palácio Itamaraty,2019-11-14
Almoço oferecido aos Líderes do BRICS,13h00,14h30,Palácio Itamaraty,2019-11-14
Encontro com o Presidente da Federação da Rússia,16h00,16h40,Palácio do Planalto,2019-11-14
Encontro com o Presidente da República da África do Sul,17h00,17h40,Palácio do Planalto,2019-11-14
"Cláudio Luciano Dusik, Psicólogo na Secretaria Municipal de Educação de Esteio (RS)",09h45,10h00,Palácio do Planalto,2019-11-18
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República",10h10,10h40,Palácio do Planalto,2019-11-18
"Ernesto Araújo, Ministro de Estado das Relações Exteriores, e YaoWei, CEO Huawei do Brasil",11h10,11h35,Palácio do Planalto,2019-11-18
"Ernesto Araújo, Ministro de Estado das Relações Exteriores",12h00,12h15,Palácio do Planalto,2019-11-18
"Paulo Guedes, Ministro de Estado da Economia",14h00,15h00,Palácio do Planalto,2019-11-18
"André Luiz de Almeida, Advogado-Geral da União",15h00,15h30,Palácio do Planalto,2019-11-18
"Abraham Weintraub, Ministro de Estado da Educação",16h00,16h30,Palácio do Planalto,2019-11-18
"José Múcio Monteiro, Presidente do Tribunal de Contas da União; e João Augusto Nardes, Ministro do Tribunal de Contas da União",17h00,17h45,Palácio do Planalto,2019-11-18
"Jorge Antonio de Oliveira Francisco, Ministro-Chefe da Secretaria-Geral da Presidência da República",07h30,08h00,Palácio da Alvorada,2019-11-19
23ª Reunião do Conselho de Governo,09h00,12h00,Palácio da Alvorada,2019-11-19
Hasteamento da Bandeira Nacional,12h00,12h15,Palácio da Alvorada,2019-11-19
"Luiz Rodolfo Landim, Presidente do Clube de Regatas do Flamengo – CRF",12h20,13h20,Palácio do Planalto,2019-11-19
"Admar Gonzaga, Advogado; Karina Kufa, Advogada; e Luiz Felipe Belmonte, Advogado",14h00,15h30,Palácio do Planalto,2019-11-19
Abertura da 11ª Reunião do Conselho do Programa de Parcerias de Investimentos,15h30,15h45,Palácio do Planalto,2019-11-19
"Marcelo Augusto Xavier Da Silva, Presidente da Fundação Nacional do Índio - FUNAI; e Luiz Antônio Nabhan Garcia, Secretário Especial de Assuntos Fundiários do Ministério da Agricultura, Pecuária e Abastecimento",15h45,16h00,Palácio do Planalto,2019-11-19
"Jorge Antonio de Oliveira Francisco, Ministro-Chefe da Secretaria-Geral da Presidência da República",16h00,16h15,Palácio do Planalto,2019-11-19
"Coronel Aviador Alessandro Barbosa Arrais de Oliveira, Comandante do Corpo de Cadetes da Força Aérea Brasileira",16h20,16h30,Palácio do Planalto,2019-11-19
"Fernando Azevedo, Ministro de Estado da Defesa; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",16h30,17h00,Palácio do Planalto,2019-11-19
Solenidade de Ampliação do Programa Educação Conectada nas Escolas e Comemoração do Dia da Bandeira,17h00,17h35,Palácio do Planalto,2019-11-19
"Marcelo Álvaro Antonio, Ministro de Estado do Turismo",17h45,18h00,Palácio do Planalto,2019-11-19
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Abraham Weintraub, Ministro de Estado da Educação",18h00,18h30,Palácio do Planalto,2019-11-19
"Gilson Machado, Presidente do Instituto Brasileiro do Turismo – Embratur",18h30,19h00,Palácio do Planalto,2019-11-19
"Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Deputado Estadual André Fernandes (PSL/CE)",09h00,09h30,Palácio do Planalto,2019-11-20
"Manoel de Queiroz Pereira Calças, Presidente do Tribunal de Justiça do estado de São Paulo",10h00,10h30,Palácio do Planalto,2019-11-20
"Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; André Luiz de Almeida, Advogado-Geral da União; e José Roberto Maciel, Presidente do SBT Nacional",10h30,11h00,Palácio do Planalto,2019-11-20
"Fernando Azevedo, Ministro de Estado da Defesa; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",11h30,12h00,Palácio do Planalto,2019-11-20
"Fernando Azevedo, Ministro de Estado da Defesa; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Senador Arolde de Oliveira (PSD/RJ); Senador Luiz do Carmo (MDB/GO); Deputado Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; Deputado Elmar Nascimento (DEM/BA), Líder do DEM na Câmara dos Deputados; Deputado Cláudio Cajado (PP/BA), Vice-Líder do Governo no Congresso Nacional; Deputado Coronel Armando (PSL/SC), Vice-Líder do Governo na Câmara dos Deputados; Deputado Vinicius Carvalho (REPUBLICANOS/SP), Vice-Líder do Republicanos na Câmara dos Deputados; Deputado Paulo Pereira da Silva (SOLIDARIEDADE/SP), Presidente Nacional do Solidariedade",12h30,13h00,Palácio do Planalto,2019-11-20
Deputado Delegado Éder Mauro (PSD/PA),14h00,14h15,Palácio do Planalto,2019-11-20
"Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Antonio Carlos Paiva Futuro, Secretário-Executivo da Secretaria-Geral da Presidência da República",14h20,14h50,Palácio do Planalto,2019-11-20
"Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República",14h50,15h10,Palácio do Planalto,2019-11-20
"Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Deputado Vinicius Carvalho (REPUBLICANOS/SP), Vice-Líder do Republicanos na Câmara dos Deputados; e Carlos Slim Domit, Presidente do Conselho de Administração do Grupo América Móvil e da Telmex",15h15,15h45,Palácio do Planalto,2019-11-20
"Diego Hypolito, Ginasta",16h00,16h15,Palácio do Planalto,2019-11-20
Capitão Tenente Gustavo Conduru de Oliveira Malta,16h15,16h25,Palácio do Planalto,2019-11-20
"Paulo Guedes, Ministro de Estado da Economia; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Rubem Novaes, Presidente do Banco do Brasil; e Pedro Duarte Guimarães, Presidente da CAIXA",16h30,17h10,Palácio do Planalto,2019-11-20
Senadora Soraya Thronike (PSL/MS) e Deputado Estadual Capitão Contar (PLS/MS),17h30,18h00,Palácio do Planalto,2019-11-20
"Deputado Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados",18h15,18h45,Palácio do Planalto,2019-11-20
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República",07h45,08h10,Palácio da Alvorada,2019-11-21
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Ernesto Araújo, Ministro de Estado das Relações Exteriores; Marcos Montes Cordeiro, Ministro de Estado da Agricultura, Pecuária e Abastecimento, Substituto; Bento Albuquerque, Ministro de Estado de Minas e Energia; Ricardo Salles, Ministro de Estado do Meio Ambiente; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República",08h30,09h20,Palácio do Planalto,2019-11-21
Convenção Nacional da Aliança pelo Brasil,10h30,12h30,Brasília/DF,2019-11-21
"General Décio dos Santos Brasil, Secretário Especial do Esporte do Ministério da Cidadania; Diego Hypolito, ginasta; Mosiah Rodrigues, ginasta; e Cuiabano Lima, locutor de rodeio, narrador e apresentador",12h40,13h40,Palácio do Planalto,2019-11-21
"Sérgio Moro, Ministro de Estado da Justiça e Segurança Pública",13h40,14h10,Palácio do Planalto,2019-11-21
"Bento Albuquerque, Ministro de Estado de Minas e Energia; e Ricardo Perez Botelho, Presidente da Energisa SA",14h10,14h45,Palácio do Planalto,2019-11-21
"Paulo Guedes, Ministro de Estado da Economia; Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; Jorge Antonio de Oliveira Francisco, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e José Vicente Santini, Secretário Executivo da Casa Civil da Presidência da República",15h00,16h00,Palácio do Planalto,2019-11-21
"Fernando Azevedo, Ministro de Estado da Defesa; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Almirante de Esquadra Ilques Barbosa Junior, Comandante da Marinha; General de Exército Edson Leal Pujol, Comandante do Exército Brasileiro; Tenente-Brigadeiro do Ar Antonio Carlos Moretti Bermudez, Comandante da Aeronáutica; e José Vicente Santini, Secretário Executivo da Casa Civil da Presidência da República",16h00,16h30,Palácio do Planalto,2019-11-21
"Alfredo de Souza Coelho Lima Carrijo, Subsecretário de Ensino e Valorização Profissional da Secretaria de Estado de Segurança Pública do Distrito Federal (SSP/DF)",16h45,17h00,Palácio do Planalto,2019-11-21
"Salim Mattar, Secretário Especial de Desestatização, Desinvestimento e Mercados do Ministério da Economia",17h00,17h40,Palácio do Planalto,2019-11-21
Deputado Estadual Gil Diniz (PSL/SP),17h45,18h15,Palácio do Planalto,2019-11-21
Partida de Brasília/DF para o Rio de Janeiro/RJ,08h30,09h50,Base Aérea de Brasília,2019-11-22
Palestra na Escola de Comando e Estado-Maior do Exército,10h40,11h45,Rio de Janeiro/RJ,2019-11-22
"Almoço do ""XI Encontro dos Calções Pretos""",12h15,13h30,Rio de Janeiro/RJ,2019-11-22
Cerimônia de celebração do 74° aniversário de criação da Brigada de Infantaria Paraquedista,09h00,10h30,Rio de Janeiro/RJ,2019-11-23
Cerimônia do Jubileu de Ouro e de Prata da Brigada de Infantaria Paraquedista,11h00,11h30,Rio de Janeiro/RJ,2019-11-23
Partida do Rio de Janeiro/RJ para Brasília/DF,12h20,13h40,Aeroporto Santos Dumont,2019-11-23
"Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",09h15,10h00,Palácio do Planalto,2019-11-25
"Luiz Henrique Mandetta, Ministro de Estado da Saúde",10h00,10h30,Palácio do Planalto,2019-11-25
"Marcelo Hermes, Professor da Universidade de Brasília (UnB), e Presidente do Movimento Docentes pela Liberdade",10h30,11h10,Palácio do Planalto,2019-11-25
"Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Carlos Frederico de Albuquerque Vital, Diretor Presidente do Grupo de Comunicação Diário de Pernambuco",11h20,12h00,Palácio do Planalto,2019-11-25
"Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Walter Souza Braga Netto, Chefe do Estado-Maior do Exército Brasileiro",14h00,14h30,Palácio do Planalto,2019-11-25
